id,board_from,alight_to,arr_time
9739,10,18,20:23:29.839862
9740,10,17,20:24:00.142892
9741,10,17,20:24:30.445922
9742,10,13,20:24:59.714215
9743,10,11,20:25:30.483446
9744,10,13,20:26:00.186416
9745,10,1,20:26:30.489446
9746,10,17,20:27:01.258677
9747,10,1,20:27:30.670442
9748,10,17,20:28:01.127295
9749,10,12,20:28:31.430325
9750,10,11,20:29:01.430325
9751,10,14,20:29:31.430325
9752,10,15,20:30:01.733355
9753,10,17,20:30:32.036385
9754,10,15,20:31:01.448150
9755,10,18,20:31:31.151120
9756,10,18,20:32:01.301874
9757,10,1,20:32:31.004844
9758,10,11,20:33:01.617089
9759,10,12,20:33:31.467835
9760,10,18,20:34:01.618589
9761,10,12,20:34:31.030354
9762,10,13,20:35:00.587004
9763,10,12,20:35:31.356235
9764,10,18,20:36:00.912885
9765,10,12,20:36:30.469535
9766,10,18,20:37:00.469535
9767,10,11,20:37:30.026185
9768,10,13,20:38:00.638430
9769,10,18,20:38:31.250675
9770,10,12,20:39:00.518968
9771,10,16,20:39:30.369714
9772,10,16,20:40:00.220460
9773,10,11,20:40:30.677313
9774,10,14,20:40:59.945606
9775,10,18,20:41:30.557851
9776,10,11,20:42:00.408597
9777,10,11,20:42:31.020842
9778,10,18,20:43:00.871588
9779,10,15,20:43:30.139881
9780,10,17,20:43:59.551646
9781,10,17,20:44:29.551646
9782,10,1,20:44:58.819939
9783,10,13,20:45:28.670685
9784,10,15,20:45:58.821439
9785,10,16,20:46:29.433684
9786,10,11,20:46:58.701977
9787,10,17,20:47:28.552723
9788,10,12,20:47:58.703477
9789,10,16,20:48:28.260127
9790,10,15,20:48:57.528420
9791,10,11,20:49:27.085070
9792,10,18,20:49:56.788040
9793,10,15,20:50:26.788040
9794,10,15,20:50:56.788040
9795,10,14,20:51:26.199805
9796,10,17,20:51:56.199805
9797,10,16,20:52:25.468098
9798,10,11,20:52:55.924951
9799,10,15,20:53:25.924951
9800,10,16,20:53:56.227981
9801,10,13,20:54:26.378735
9802,10,15,20:54:56.835588
9803,10,13,20:55:26.986342
9804,10,17,20:55:56.542992
9805,10,15,20:56:26.099642
9806,10,12,20:56:55.656292
9807,10,11,20:57:25.807046
9808,10,1,20:57:56.419291
9809,10,15,20:58:26.270037
9810,10,11,20:58:56.573067
9811,10,17,20:59:26.276037
9812,10,18,20:59:56.426791
9813,10,1,21:00:26.729821
9814,10,11,21:00:56.880575
9815,10,17,21:01:26.583545
9816,10,1,21:01:56.286515
9817,10,1,21:02:25.843165
9818,10,12,21:02:55.843165
9819,10,14,21:03:26.612396
9820,10,16,21:03:57.069249
9821,10,17,21:04:26.919995
9822,10,16,21:04:57.376848
9823,10,16,21:05:27.833701
9824,10,16,21:05:57.536671
9825,10,11,21:06:28.148916
9826,10,14,21:06:58.761161
9827,10,12,21:07:28.029454
9828,10,11,21:07:58.641699
9829,10,15,21:08:28.198349
9830,10,15,21:08:57.610114
9831,10,16,21:09:27.913144
9832,10,1,21:09:58.369997
9833,10,12,21:10:28.826850
9834,10,13,21:10:59.129880
9835,10,16,21:11:29.280634
9836,10,18,21:11:59.131380
9837,10,13,21:12:28.982126
9838,10,16,21:12:58.538776
9839,10,16,21:13:29.151021
9840,10,14,21:13:58.419314
9841,10,12,21:14:28.419314
9842,10,17,21:14:57.975964
9843,10,16,21:15:27.678934
9844,10,11,21:15:58.135787
9845,10,15,21:16:28.592640
9846,10,18,21:16:59.204885
9847,10,11,21:17:29.817130
9848,10,18,21:17:59.667876
9849,10,16,21:18:29.079641
9850,10,12,21:18:59.691886
9851,10,16,21:19:29.248536
9852,10,15,21:19:58.516829
9853,10,17,21:20:27.928594
9854,10,16,21:20:58.385447
9855,10,1,21:21:28.842300
9856,10,15,21:21:59.454545
9857,10,18,21:22:29.157515
9858,10,18,21:22:58.569280
9859,10,11,21:23:28.125930
9860,10,1,21:23:58.428960
9861,10,1,21:24:27.985610
9862,10,17,21:24:58.288640
9863,10,15,21:25:28.288640
9864,10,15,21:25:57.845290
9865,10,13,21:26:27.696036
9866,10,18,21:26:57.399006
9867,10,17,21:27:27.549760
9868,10,13,21:27:57.852790
9869,10,11,21:28:27.409440
9870,10,17,21:28:57.112410
9871,10,16,21:29:26.815380
9872,10,18,21:29:56.083673
9873,10,16,21:30:25.495438
9874,10,12,21:30:55.952291
9875,10,1,21:31:25.220584
9876,10,18,21:31:55.371338
9877,10,12,21:32:24.783103
9878,10,11,21:32:54.783103
9879,10,12,21:33:24.339753
9880,10,13,21:33:53.608046
9881,10,18,21:34:23.758800
9882,10,11,21:34:53.758800
9883,10,12,21:35:23.315450
9884,10,18,21:35:53.166196
9885,10,14,21:36:22.869166
9886,10,16,21:36:52.719912
9887,10,15,21:37:22.422882
9888,10,15,21:37:52.125852
9889,10,15,21:38:21.394145
9890,10,16,21:38:50.805910
9891,10,17,21:39:20.217675
9892,10,11,21:39:50.520705
9893,10,15,21:40:20.223675
9894,10,15,21:40:50.680528
9895,10,17,21:41:20.831282
9896,10,16,21:41:51.134312
9897,10,17,21:42:21.903543
9898,10,18,21:42:51.315308
9899,10,15,21:43:20.727073
9900,10,1,21:43:51.030103
9901,10,17,21:44:21.180857
9902,10,11,21:44:51.331611
9903,10,15,21:45:21.182357
9904,10,14,21:45:51.033103
9905,10,18,21:46:21.336133
9906,10,14,21:46:51.639163
9907,10,12,21:47:22.251408
9908,10,13,21:47:52.251408
9909,10,12,21:48:21.954378
9910,10,17,21:48:52.257408
9911,10,11,21:49:21.814058
9912,10,11,21:49:51.964812
9913,10,16,21:50:21.964812
9914,10,15,21:50:51.521462
9915,10,12,21:51:21.224432
9916,10,16,21:51:51.836677
9917,10,11,21:52:22.293530
9918,10,11,21:52:52.144276
9919,10,1,21:53:22.756521
9920,10,11,21:53:52.607267
9921,10,11,21:54:22.607267
9922,10,1,21:54:52.310237
9923,10,18,21:55:21.866887
9924,10,17,21:55:52.017641
9925,10,14,21:56:22.017641
9926,10,13,21:56:51.574291
9927,10,17,21:57:21.130941
9928,10,15,21:57:50.542706
9929,10,18,21:58:21.154951
9930,10,16,21:58:50.566716
9931,10,16,21:59:20.123366
9932,10,14,21:59:49.974112
9933,10,11,22:00:20.586357
9934,11,16,07:01:13.170732
9935,11,12,07:02:31.092810
9936,11,16,07:03:48.015887
9937,11,15,07:05:03.965254
9938,11,13,07:06:17.135986
9939,11,17,07:07:31.210060
9940,11,17,07:08:51.210060
9941,11,12,07:10:04.380792
9942,11,15,07:11:23.328160
9943,11,1,07:12:41.250238
9944,11,17,07:13:59.172316
9945,11,14,07:15:11.461473
9946,11,15,07:16:27.410840
9947,11,12,07:17:38.839411
9948,11,1,07:18:53.839411
9949,11,1,07:20:10.762488
9950,11,14,07:21:26.711855
9951,11,15,07:22:42.661222
9952,11,1,07:24:00.583300
9953,11,17,07:25:12.872457
9954,11,13,07:26:31.819825
9955,11,16,07:27:49.741903
9956,11,17,07:29:08.689271
9957,11,18,07:30:20.978428
9958,11,1,07:31:34.149160
9959,11,13,07:32:54.149160
9960,11,18,07:34:09.149160
9961,11,14,07:35:28.096528
9962,11,17,07:36:42.170602
9963,11,1,07:37:58.119969
9964,11,15,07:39:14.069336
9965,11,13,07:40:33.016704
9966,11,16,07:41:48.966071
9967,11,13,07:43:07.913439
9968,11,12,07:44:19.342010
9969,11,1,07:45:30.770581
9970,11,12,07:46:47.693658
9971,11,15,07:48:05.615736
9972,11,13,07:49:20.615736
9973,11,15,07:50:32.904893
9974,11,15,07:51:45.194050
9975,11,17,07:53:02.117127
9976,11,16,07:54:21.064495
9977,11,17,07:55:31.652730
9978,11,1,07:56:42.240965
9979,11,15,07:57:58.190332
9980,11,13,07:59:08.778567
9981,11,18,08:00:22.852641
9982,11,17,08:01:41.800009
9983,11,16,08:02:59.722087
9984,11,14,08:04:15.671454
9985,11,17,08:05:31.620821
9986,11,12,08:06:45.694895
9987,11,15,08:07:57.984052
9988,11,16,08:09:14.907129
9989,11,16,08:10:26.335700
9990,11,18,08:11:42.285067
9991,11,15,08:12:57.285067
9992,11,16,08:14:07.873302
9993,11,17,08:15:27.873302
9994,11,1,08:16:44.796379
9995,11,16,08:17:57.967111
9996,11,14,08:19:12.041185
9997,11,18,08:20:26.115259
9998,11,1,08:21:39.285991
9999,11,13,08:22:55.235358
10000,11,12,08:24:11.184725
10001,11,16,08:25:30.132093
10002,11,1,08:26:45.132093
10003,11,15,08:28:04.079461
10004,11,14,08:29:21.002538
10005,11,13,08:30:37.925615
10006,11,15,08:31:54.848692
10007,11,14,08:33:11.771769
10008,11,18,08:34:28.694846
10009,11,12,08:35:45.617923
10010,11,13,08:37:02.541000
10011,11,13,08:38:19.464077
10012,11,1,08:39:36.387154
10013,11,17,08:40:53.310231
10014,11,17,08:42:10.233308
10015,11,17,08:43:27.156385
10016,11,14,08:44:44.079462
10017,11,12,08:46:01.002539
10018,11,16,08:47:17.925616
10019,11,14,08:48:34.848693
10020,11,15,08:49:51.771770
10021,11,1,08:51:08.694847
10022,11,16,08:52:25.617924
10023,11,1,08:53:42.541001
10024,11,17,08:54:59.464078
10025,11,18,08:56:16.387155
10026,11,15,08:57:33.310232
10027,11,16,08:58:50.233309
10028,11,17,09:00:07.156386
10029,11,1,09:01:24.079463
10030,11,18,09:02:41.002540
10031,11,14,09:03:57.925617
10032,11,18,09:05:14.848694
10033,11,15,09:06:31.771771
10034,11,12,09:07:48.694848
10035,11,12,09:09:05.617925
10036,11,12,09:10:22.541002
10037,11,12,09:11:39.464079
10038,11,13,09:12:56.387156
10039,11,1,09:14:13.310233
10040,11,18,09:15:30.233310
10041,11,16,09:16:47.156387
10042,11,1,09:18:04.079464
10043,11,17,09:19:21.002541
10044,11,18,09:20:37.925618
10045,11,13,09:21:54.848695
10046,11,1,09:23:11.771772
10047,11,1,09:24:28.694849
10048,11,18,09:25:45.617926
10049,11,14,09:27:02.541003
10050,11,17,09:28:19.464080
10051,11,14,09:29:36.387157
10052,11,12,09:30:53.310234
10053,11,1,09:32:10.233311
10054,11,12,09:33:27.156388
10055,11,14,09:34:44.079465
10056,11,17,09:36:01.002542
10057,11,16,09:37:17.925619
10058,11,17,09:38:34.848696
10059,11,16,09:39:51.771773
10060,11,14,09:41:08.694850
10061,11,1,09:42:25.617927
10062,11,18,09:43:42.541004
10063,11,17,09:44:59.464081
10064,11,1,09:46:16.387158
10065,11,12,09:47:33.310235
10066,11,17,09:48:50.233312
10067,11,16,09:50:07.156389
10068,11,13,09:51:24.079466
10069,11,12,09:52:41.002543
10070,11,13,09:53:57.925620
10071,11,12,09:55:14.848697
10072,11,13,09:56:31.771774
10073,11,18,09:57:48.694851
10074,11,14,09:59:05.617928
10075,11,15,10:00:22.541005
10076,11,14,10:01:39.464082
10077,11,16,10:02:57.386160
10078,11,12,10:04:11.460234
10079,11,14,10:05:25.534308
10080,11,15,10:06:43.456386
10081,11,14,10:07:54.884957
10082,11,15,10:09:07.174114
10083,11,14,10:10:21.248188
10084,11,14,10:11:38.171265
10085,11,18,10:12:50.460422
10086,11,17,10:14:01.888993
10087,11,14,10:15:20.836361
10088,11,15,10:16:38.758439
10089,11,18,10:17:51.047596
10090,11,16,10:19:09.994964
10091,11,12,10:20:21.423535
10092,11,18,10:21:34.594267
10093,11,14,10:22:52.516345
10094,11,15,10:24:07.516345
10095,11,18,10:25:26.463713
10096,11,18,10:26:42.413080
10097,11,15,10:27:55.583812
10098,11,1,10:29:13.505890
10099,11,14,10:30:28.505890
10100,11,18,10:31:44.455257
10101,11,16,10:32:56.744414
10102,11,1,10:34:15.691782
10103,11,18,10:35:31.641149
10104,11,15,10:36:48.564226
10105,11,12,10:38:07.511594
10106,11,13,10:39:26.458962
10107,11,18,10:40:41.458962
10108,11,17,10:42:00.406330
10109,11,18,10:43:16.355697
10110,11,15,10:44:29.526429
10111,11,12,10:45:41.815586
10112,11,14,10:46:56.815586
10113,11,18,10:48:15.762954
10114,11,12,10:49:35.762954
10115,11,15,10:50:48.052111
10116,11,1,10:52:05.974189
10117,11,12,10:53:23.896267
10118,11,17,10:54:37.970341
10119,11,18,10:55:56.917709
10120,11,13,10:57:11.917709
10121,11,12,10:58:22.505944
10122,11,15,10:59:41.453312
10123,11,18,11:00:57.402679
10124,11,18,11:02:12.402679
10125,11,18,11:03:27.402679
10126,11,18,11:04:45.324757
10127,11,15,11:06:02.247834
10128,11,12,11:07:18.197201
10129,11,17,11:08:35.120278
10130,11,18,11:09:52.043355
10131,11,1,11:11:12.043355
10132,11,18,11:12:28.966432
10133,11,16,11:13:43.040506
10134,11,16,11:15:01.987874
10135,11,13,11:16:14.277031
10136,11,16,11:17:26.566188
10137,11,18,11:18:42.515555
10138,11,16,11:19:57.515555
10139,11,15,11:21:08.103790
10140,11,13,11:22:26.025868
10141,11,13,11:23:44.973236
10142,11,18,11:25:04.973236
10143,11,15,11:26:23.920604
10144,11,14,11:27:37.091336
10145,11,1,11:28:48.519907
10146,11,12,11:30:04.469274
10147,11,16,11:31:18.543348
10148,11,1,11:32:35.466425
10149,11,13,11:33:52.389502
10150,11,1,11:35:11.336870
10151,11,18,11:36:27.286237
10152,11,16,11:37:40.456969
10153,11,1,11:38:56.406336
10154,11,16,11:40:12.355703
10155,11,15,11:41:29.278780
10156,11,18,11:42:46.201857
10157,11,1,11:43:57.630428
10158,11,18,11:45:09.919585
10159,11,1,11:46:26.842662
10160,11,15,11:47:40.013394
10161,11,16,11:48:54.087468
10162,11,18,11:50:09.087468
10163,11,15,11:51:22.258200
10164,11,17,11:52:37.258200
10165,11,1,11:53:47.846435
10166,11,14,11:55:01.017167
10167,11,18,11:56:19.964535
10168,11,18,11:57:39.964535
10169,11,17,11:58:59.964535
10170,11,13,12:00:17.886613
10171,11,16,12:01:31.057345
10172,11,13,12:02:47.006712
10173,11,15,12:03:57.594947
10174,11,17,12:05:09.023518
10175,11,12,12:06:22.194250
10176,11,17,12:07:37.194250
10177,11,13,12:08:49.483407
10178,11,1,12:10:04.483407
10179,11,14,12:11:22.405485
10180,11,17,12:12:41.352853
10181,11,17,12:13:56.352853
10182,11,18,12:15:15.300221
10183,11,18,12:16:31.249588
10184,11,16,12:17:44.420320
10185,11,12,12:18:57.591052
10186,11,13,12:20:09.019623
10187,11,1,12:21:19.607858
10188,11,1,12:22:36.530935
10189,11,14,12:23:47.959506
10190,11,17,12:25:01.130238
10191,11,14,12:26:14.300970
10192,11,16,12:27:30.250337
10193,11,18,12:28:42.539494
10194,11,15,12:29:53.127729
10195,11,18,12:31:11.049807
10196,11,12,12:32:23.338964
10197,11,1,12:33:34.767535
10198,11,1,12:34:48.841609
10199,11,13,12:36:02.012341
10200,11,17,12:37:19.934419
10201,11,16,12:38:31.362990
10202,11,1,12:39:51.362990
10203,11,16,12:41:03.652147
10204,11,13,12:42:20.575224
10205,11,18,12:43:36.524591
10206,11,1,12:44:48.813748
10207,11,1,12:46:01.984480
10208,11,1,12:47:18.907557
10209,11,12,12:48:32.078289
10210,11,17,12:49:42.666524
10211,11,15,12:51:00.588602
10212,11,13,12:52:13.759334
10213,11,14,12:53:26.048491
10214,11,16,12:54:40.122565
10215,11,15,12:55:53.293297
10216,11,18,12:57:13.293297
10217,11,13,12:58:24.721868
10218,11,15,12:59:36.150439
10219,11,18,13:00:47.579010
10220,11,16,13:02:00.749742
10221,11,18,13:03:19.697110
10222,11,16,13:04:33.771184
10223,11,15,13:05:45.199755
10224,11,16,13:07:03.121833
10225,11,14,13:08:19.071200
10226,11,17,13:09:30.499771
10227,11,1,13:10:47.422848
10228,11,14,13:12:01.496922
10229,11,16,13:13:16.496922
10230,11,15,13:14:30.570996
10231,11,16,13:15:48.493074
10232,11,18,13:17:02.567148
10233,11,12,13:18:13.995719
10234,11,1,13:19:28.069793
10235,11,12,13:20:44.019160
10236,11,14,13:21:56.308317
10237,11,16,13:23:08.597474
10238,11,17,13:24:23.597474
10239,11,12,13:25:38.597474
10240,11,18,13:26:50.026045
10241,11,1,13:28:02.315202
10242,11,14,13:29:18.264569
10243,11,15,13:30:30.553726
10244,11,12,13:31:47.476803
10245,11,12,13:33:05.398881
10246,11,12,13:34:20.398881
10247,11,1,13:35:32.688038
10248,11,17,13:36:44.116609
10249,11,16,13:38:04.116609
10250,11,15,13:39:24.116609
10251,11,15,13:40:35.545180
10252,11,17,13:41:52.468257
10253,11,16,13:43:05.638989
10254,11,15,13:44:24.586357
10255,11,16,13:45:39.586357
10256,11,1,13:46:51.014928
10257,11,17,13:48:03.304085
10258,11,17,13:49:16.474817
10259,11,1,13:50:27.063052
10260,11,16,13:51:38.491623
10261,11,17,13:52:57.438991
10262,11,15,13:54:16.386359
10263,11,18,13:55:28.675516
10264,11,17,13:56:41.846248
10265,11,14,13:57:56.846248
10266,11,16,13:59:14.768326
10267,11,15,14:00:31.691403
10268,11,12,14:01:49.613481
10269,11,1,14:03:07.535559
10270,11,1,14:04:25.457637
10271,11,17,14:05:45.457637
10272,11,12,14:07:04.405005
10273,11,12,14:08:14.993240
10274,11,12,14:09:29.993240
10275,11,1,14:10:48.940608
10276,11,1,14:12:05.863685
10277,11,13,14:13:16.451920
10278,11,17,14:14:28.741077
10279,11,15,14:15:45.664154
10280,11,1,14:17:03.586232
10281,11,17,14:18:17.660306
10282,11,18,14:19:29.949463
10283,11,15,14:20:40.537698
10284,11,16,14:21:55.537698
10285,11,17,14:23:14.485066
10286,11,17,14:24:26.774223
10287,11,1,14:25:42.723590
10288,11,14,14:26:56.797664
10289,11,14,14:28:15.745032
10290,11,13,14:29:30.745032
10291,11,12,14:30:47.668109
10292,11,1,14:32:06.615477
10293,11,1,14:33:26.615477
10294,11,1,14:34:38.044048
10295,11,16,14:35:48.632283
10296,11,13,14:37:05.555360
10297,11,12,14:38:17.844517
10298,11,1,14:39:31.918591
10299,11,18,14:40:42.506826
10300,11,16,14:42:02.506826
10301,11,15,14:43:22.506826
10302,11,12,14:44:38.456193
10303,11,12,14:45:49.044428
10304,11,15,14:47:07.991796
10305,11,17,14:48:24.914873
10306,11,18,14:49:41.837950
10307,11,17,14:50:53.266521
10308,11,14,14:52:11.188599
10309,11,15,14:53:28.111676
10310,11,18,14:54:45.034753
10311,11,16,14:55:58.205485
10312,11,18,14:57:12.279559
10313,11,17,14:58:30.201637
10314,11,13,14:59:41.630208
10315,11,17,15:00:52.218443
10316,11,12,15:02:07.218443
10317,11,15,15:03:24.141520
10318,11,18,15:04:38.215594
10319,11,17,15:05:53.215594
10320,11,14,15:07:04.644165
10321,11,14,15:08:23.591533
10322,11,16,15:09:42.538901
10323,11,1,15:10:56.612975
10324,11,15,15:12:13.536052
10325,11,12,15:13:25.825209
10326,11,18,15:14:39.899283
10327,11,1,15:15:52.188440
10328,11,12,15:17:04.477597
10329,11,13,15:18:21.400674
10330,11,18,15:19:32.829245
10331,11,17,15:20:45.118402
10332,11,16,15:21:57.407559
10333,11,14,15:23:16.354927
10334,11,14,15:24:33.278004
10335,11,18,15:25:45.567161
10336,11,17,15:26:59.641235
10337,11,15,15:28:15.590602
10338,11,17,15:29:28.761334
10339,11,13,15:30:40.189905
10340,11,18,15:31:59.137273
10341,11,15,15:33:10.565844
10342,11,15,15:34:25.565844
10343,11,13,15:35:37.855001
10344,11,17,15:36:53.804368
10345,11,14,15:38:10.727445
10346,11,13,15:39:27.650522
10347,11,13,15:40:46.597890
10348,11,17,15:41:58.026461
10349,11,1,15:43:16.973829
10350,11,12,15:44:34.895907
10351,11,15,15:45:46.324478
10352,11,12,15:46:59.495210
10353,11,13,15:48:13.569284
10354,11,14,15:49:33.569284
10355,11,16,15:50:49.518651
10356,11,15,15:52:06.441728
10357,11,15,15:53:17.870299
10358,11,18,15:54:32.870299
10359,11,1,15:55:46.041031
10360,11,17,15:57:00.115105
10361,11,18,15:58:16.064472
10362,11,15,15:59:29.235204
10363,11,12,16:00:46.158281
10364,11,13,16:02:05.105649
10365,11,15,16:03:20.105649
10366,11,12,16:04:32.394806
10367,11,17,16:05:50.316884
10368,11,13,16:07:10.316884
10369,11,14,16:08:25.316884
10370,11,15,16:09:37.606041
10371,11,12,16:10:49.895198
10372,11,12,16:12:03.969272
10373,11,1,16:13:21.891350
10374,11,12,16:14:32.479585
10375,11,12,16:15:45.650317
10376,11,13,16:17:00.650317
10377,11,14,16:18:12.939474
10378,11,14,16:19:24.368045
10379,11,18,16:20:43.315413
10380,11,17,16:21:56.486145
10381,11,14,16:23:09.656877
10382,11,1,16:24:22.827609
10383,11,18,16:25:39.750686
10384,11,18,16:26:53.824760
10385,11,17,16:28:13.824760
10386,11,13,16:29:31.746838
10387,11,17,16:30:44.917570
10388,11,17,16:31:58.088302
10389,11,17,16:33:18.088302
10390,11,18,16:34:31.259034
10391,11,15,16:35:49.181112
10392,11,13,16:37:01.470269
10393,11,16,16:38:15.544343
10394,11,17,16:39:30.544343
10395,11,14,16:40:46.493710
10396,11,17,16:42:03.416787
10397,11,14,16:43:19.366154
10398,11,1,16:44:36.289231
10399,11,14,16:45:56.289231
10400,11,16,16:47:08.578388
10401,11,13,16:48:25.501465
10402,11,12,16:49:41.450832
10403,11,14,16:50:57.400199
10404,11,15,16:52:15.322277
10405,11,18,16:53:25.910512
10406,11,17,16:54:41.859879
10407,11,1,16:55:59.781957
10408,11,1,16:57:14.781957
10409,11,17,16:58:26.210528
10410,11,16,16:59:40.284602
10411,11,15,17:00:53.455334
10412,11,16,17:02:08.455334
10413,11,17,17:03:25.378411
10414,11,13,17:04:36.806982
10415,11,15,17:05:55.754350
10416,11,12,17:07:13.676428
10417,11,16,17:08:32.623796
10418,11,14,17:09:43.212031
10419,11,14,17:11:00.135108
10420,11,16,17:12:19.082476
10421,11,14,17:13:30.511047
10422,11,18,17:14:44.585121
10423,11,18,17:16:01.508198
10424,11,16,17:17:19.430276
10425,11,12,17:18:38.377644
10426,11,18,17:19:56.299722
10427,11,17,17:21:09.470454
10428,11,12,17:22:24.470454
10429,11,16,17:23:38.544528
10430,11,1,17:24:57.491896
10431,11,1,17:26:15.413974
10432,11,17,17:27:29.488048
10433,11,12,17:28:47.410126
10434,11,1,17:30:03.359493
10435,11,18,17:31:21.281571
10436,11,12,17:32:31.869806
10437,11,14,17:33:43.298377
10438,11,13,17:34:59.247744
10439,11,12,17:36:12.418476
10440,11,18,17:37:24.707633
10441,11,16,17:38:36.136204
10442,11,1,17:39:48.425361
10443,11,17,17:41:03.425361
10444,11,16,17:42:21.347439
10445,11,15,17:43:39.269517
10446,11,13,17:44:55.218884
10447,11,17,17:46:12.141961
10448,11,14,17:47:31.089329
10449,11,12,17:48:44.260061
10450,11,16,17:49:54.848296
10451,11,17,17:51:06.276867
10452,11,1,17:52:23.199944
10453,11,1,17:53:40.123021
10454,11,13,17:54:59.070389
10455,11,16,17:56:15.993466
10456,11,17,17:57:35.993466
10457,11,12,17:58:47.422037
10458,11,16,18:00:03.371404
10459,11,17,18:01:20.294481
10460,11,17,18:02:31.723052
10461,11,14,18:03:42.311287
10462,11,12,18:05:02.311287
10463,11,16,18:06:12.899522
10464,11,15,18:07:24.328093
10465,11,12,18:08:43.275461
10466,11,15,18:09:59.224828
10467,11,14,18:11:12.395560
10468,11,16,18:12:25.566292
10469,11,18,18:13:43.488370
10470,11,18,18:14:57.562444
10471,11,12,18:16:13.511811
10472,11,16,18:17:28.511811
10473,11,14,18:18:44.461178
10474,11,15,18:19:59.461178
10475,11,12,18:21:12.631910
10476,11,1,18:22:25.802642
10477,11,1,18:23:43.724720
10478,11,17,18:25:00.647797
10479,11,18,18:26:12.076368
10480,11,17,18:27:28.025735
10481,11,13,18:28:41.196467
10482,11,14,18:29:58.119544
10483,11,16,18:31:17.066912
10484,11,12,18:32:31.140986
10485,11,12,18:33:50.088354
10486,11,17,18:35:03.259086
10487,11,1,18:36:23.259086
10488,11,17,18:37:41.181164
10489,11,15,18:38:54.351896
10490,11,13,18:40:08.425970
10491,11,18,18:41:28.425970
10492,11,12,18:42:44.375337
10493,11,13,18:44:03.322705
10494,11,17,18:45:16.493437
10495,11,15,18:46:29.664169
10496,11,15,18:47:47.586247
10497,11,13,18:48:59.875404
10498,11,17,18:50:16.798481
10499,11,1,18:51:35.745849
10500,11,12,18:52:51.695216
10501,11,18,18:54:09.617294
10502,11,16,18:55:26.540371
10503,11,18,18:56:41.540371
10504,11,16,18:57:53.829528
10505,11,1,18:59:10.752605
10506,11,18,19:00:23.041762
10507,11,1,19:01:34.470333
10508,11,13,19:02:53.417701
10509,11,12,19:04:12.365069
10510,11,16,19:05:29.288146
10511,11,1,19:06:43.362220
10512,11,14,19:07:58.362220
10513,11,17,19:09:15.285297
10514,11,15,19:10:35.285297
10515,11,1,19:11:52.208374
10516,11,12,19:13:07.208374
10517,11,15,19:14:25.130452
10518,11,12,19:15:44.077820
10519,11,12,19:16:57.248552
